sample_id	chrom	loc_start	loc_end	seg	num_mark	nhet	cnlr_median	mafR	segclust	cnlr_median_clust	mafR_clust	cf	tcn	lcn	cf_em	tcn_em	lcn_em	patient
F002	chr21	32084247	46697396	91	18952	1704	0.0048087645146611	-0.0077400512399165	4	-0.0135817952690552	-0.0073521071076935	1.0	2	1.0	1.0	2	1.0	F001
F002	chr22	10519450	10637050	92	115	0	0.0898018944177264	0.0	7	0.0943648943836128		0.3	3		0.147164500104972	3		F001
F002	chr22	10637400	15871846	93	3942	158	0.259831953975056	0.018311688339143	9	0.245163777563471	0.008375814511532	0.250899905583035	3	1.0	0.193966010039401	4	2.0	F001
F002	chr22	15872100	50801200	94	41594	3872	0.0031580816127122	-0.0042646240136699	4	-0.0135817952690552	-0.0073521071076935	1.0	2	1.0	1.0	2	1.0	F001
F002	chrX	29100	48006300	95	66574	3362	-0.0194701195110626	-0.0106854848972262	4	-0.0135817952690552	-0.0073521071076935	1.0	2	1.0	1.0	2	1.0	F001
F002	chrX	48006400	48137300	96	456	19	0.351858379805002	0.0439877174578952	12	0.345806715598736	-0.002890535230613	0.250899905583035	4	2.0	0.250899905583035	4	2.0	F001
F002	chrX	48139050	155700569	97	146630	7535	-0.0191301640496968	-0.0064211683063482	4	-0.0135817952690552	-0.0073521071076935	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr1	15650	138650	1	43	8	0.7351247419957571	-0.0229388138798023	57	0.742539449030109		0.6783969357654829	4		0.707196742913575	4		F001
F088B	chr1	139233	187100	2	15	1	0.0426874396099051	0.924865347597249	26	0.0543485272992287		0.6783969357654829	2		0.243793172412073	3		F001
F088B	chr1	187500	792968	3	107	18	0.26777617173487	0.219923483214546	34	0.236869199698661	0.131050238302853	0.4970161690108879	3	1.0	0.599242582873199	3	1.0	F001
F088B	chr1	796850	16503898	4	4860	458	-0.400458065597859	0.1377844538490269	12	-0.4452522829338629	0.1377844538490269	0.331770106069896	1	0.0	0.358230702985212	1	0.0	F001
F088B	chr1	16506780	16873483	5	507	196	0.112328406500609	-0.0039235097848831	28	0.110542064182879	0.0296936753598155	0.271741950456549	3	1.0	0.31790815831072	3	1.0	F001
F088B	chr1	16874794	81385200	6	25814	1465	-0.426695963907014	0.24964890175284	10	-0.4452522829338629	0.277094361070032	0.400660878782376	1	0.0	0.439018487895161	1	0.0	F001
F088B	chr1	81387128	81390847	7	4	4	0.12716742241443	-0.0828669152669944	29	0.110542064182879		0.6783969357654829	2		0.049124852400837	3		F001
F088B	chr1	81391089	113476900	8	14731	977	-0.443805999485606	0.28023469656127	10	-0.4452522829338629	0.277094361070032	0.400660878782376	1	0.0	0.439018487895161	1	0.0	F001
F088B	chr1	113489291	120090750	9	2992	178	0.123749366158577	0.0397160030193222	27	0.110542064182879	0.0822985529943158	0.331770106069896	3	1.0	0.333285948511919	3	1.0	F001
F088B	chr1	120093100	125146400	10	3932	30	0.3748912035595739	0.061967808733295	42	0.364251204523115		0.6783969357654829	3		0.405405948430465	4	2.0	F001
F088B	chr1	125147850	143276707	11	303	1	0.964671253805376	1.00130724043374	62	0.96766126222184		0.6783969357654829	5		0.707196742913575	5		F001
F088B	chr1	143277410	151362774	12	2034	69	0.209270054214276	0.0766045717771199	32	0.236869199698661	0.0776612604828206	0.455758462764436	3	1.0	0.510295031267513	3	1.0	F001
F088B	chr1	151363950	248945697	13	41446	2685	0.1144577162623169	0.0868122456130379	27	0.110542064182879	0.0822985529943158	0.331770106069896	3	1.0	0.333285948511919	3	1.0	F001
F088B	chr2	10542	89270383	14	38501	2640	-0.1095668881838399	0.0029931571752687	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr2	89271250	94571450	15	3626	492	0.29162707225886	0.0856811584566813	37	0.316675126943956	0.0863005993218619	0.5417677606303429	3	1.0	0.320221710607466	4	2.0	F001
F088B	chr2	94572350	131637498	16	15744	1170	-0.096226562169318	0.0298075613486046	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr2	131644346	131650677	17	10	6	0.4680377396477639	0.628536778859323	48	0.493894146130415		0.6783969357654829	4		0.1170528372625549	6		F001
F088B	chr2	131651030	132360295	18	436	102	-0.0155818628564144	0.0432483621353461	23	0.0080900215911678	0.0490545987535212	0.176702524386941	3	1.0	0.247925693724556	3	1.0	F001
F088B	chr2	132360760	132370150	19	13	11	0.513320790610147	0.132570771613878	51	0.544801308160394		0.6783969357654829	4		0.494153097417478	5		F001
F088B	chr2	132370500	242182200	20	48002	2780	-0.110823023786454	-0.0048835599927893	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr3	10600	77777937	21	33764	2557	-0.100219219912886	-0.0017492359316021	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr3	77778999	77786130	22	18	16	0.89947064058828	0.452049182972748	58	0.8887553920899179	0.452049182972748	0.798597524920162	4	1.0	0.707196742913575	4	1.0	F001
F088B	chr3	77786421	195612000	23	52831	3172	-0.0998256845691165	-0.0041894202773955	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr3	195613716	195996973	24	511	262	0.3790568264758029	0.0012108046317004	41	0.364251204523115	0.0012108046317004	0.400660878782376	4	2.0	0.3953516510302179	4	2.0	F001
F088B	chr3	195999327	198181459	25	809	98	0.0020488310850458	0.0525974723616424	23	0.0080900215911678	0.0490545987535212	0.176702524386941	3	1.0	0.247925693724556	3	1.0	F001
F088B	chr4	12333	45009778	26	19380	1553	-0.236903402810468	0.029031687430127	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr4	45012816	45014330	27	7	7	0.79778286194528	0.534989216327057	57	0.742539449030109		0.6783969357654829	4		0.707196742913575	4		F001
F088B	chr4	45014754	49059900	28	1848	84	-0.227956580127388	-0.0120434943431444	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr4	49062850	51602500	29	1546	690	0.307573003615916	0.0946439045439646	37	0.316675126943956	0.0863005993218619	0.5417677606303429	3	1.0	0.320221710607466	4	2.0	F001
F088B	chr4	51602850	180524000	30	59948	3643	-0.235974773388335	0.0232453904320447	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr4	180524650	189970051	31	3764	344	-0.469154273489704	0.0228095316396492	13	-0.4452522829338629	0.0228095316396492	0.176702524386941	0	0.0	0.223931798167893	0	0.0	F001
F088B	chr4	189975957	190122467	32	163	65	0.0195828535835514	0.0904422861254936	23	0.0080900215911678	0.0490545987535212	0.176702524386941	3	1.0	0.247925693724556	3	1.0	F001
F088B	chr5	10500	21477350	33	9453	720	-0.125949036816898	-0.0050701115335165	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr5	21478229	21503150	34	77	15	0.449455399070577	-0.0071882164221647	44	0.441251479207471	-0.0071882164221647	0.455758462764436	4	2.0	0.48674558986369	4	2.0	F001
F088B	chr5	21504200	34168739	35	6108	393	-0.130118787627899	-0.0076785040511282	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr5	34171186	34196525	36	72	16	0.485309735748415	-0.0202927440982362	47	0.493894146130415	-0.0202927440982362	0.4970161690108879	4	2.0	0.480566193894826	4	2.0	F001
F088B	chr5	34196855	181476200	37	64247	4109	-0.1073876378427809	0.002595710624256	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr6	90200	251850	38	68	5	-0.0849104940337522	0.0515114517167965	22	-0.1099394279063169		0.6783969357654829	2			2		F001
F088B	chr6	255250	382450	39	474	153	0.538882619911493	0.0621294062832195	50	0.544801308160394	0.0621294062832195	0.400660878782376	5	2.0	0.394841475356877	5	2.0	F001
F088B	chr6	384000	170743500	40	74354	4977	-0.106848133163273	-0.0038509569997771	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr7	15100	56923000	41	24488	2026	0.316560010743266	0.344457238136976	36	0.316675126943956	0.33412011650573	0.7216419768129451	3	1.0	0.707196742913575	3	1.0	F001
F088B	chr7	56924150	63648892	42	2605	452	0.545813692538894	0.189674062897082	49	0.544801308160394	0.189674062897082	0.271741950456549	6	2.0	0.565166938291917	5	2.0	F001
F088B	chr7	63683450	159335050	43	40214	2474	0.3193708162357639	0.326601965130515	36	0.316675126943956	0.33412011650573	0.7216419768129451	3	1.0	0.707196742913575	3	1.0	F001
F088B	chr8	61753	6900957	44	3054	306	-0.119416874272157	0.0115520161886934	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr8	6901650	8204621	45	831	234	0.253529594390169	-0.0069492531727903	35	0.236869199698661	-0.0069492531727903	0.271741950456549	4	2.0	0.273036063818331	4	2.0	F001
F088B	chr8	8232189	11998087	46	1491	64	-0.0936641199417938	0.02541487328448	21	-0.1099394279063169	0.0764629649682241	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr8	11999541	12621450	47	652	249	0.33827997549447	-0.0091693965890032	38	0.316675126943956	-0.0017953536555342	0.331770106069896	4	2.0	0.349655923480203	4	2.0	F001
F088B	chr8	12621990	144754546	48	57986	3383	-0.122133813455229	0.0042386776913707	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr8	144758800	144947800	49	60	3	-0.861490007367138	2.26468798884884	2	-0.8671362516947259		0.6783969357654829	1	0.0	0.707196742913575	1	0.0	F001
F088B	chr8	144951083	145065300	50	41	1	-0.0983376743764358	-0.1433869926274819	22	-0.1099394279063169		0.6783969357654829	2			2		F001
F088B	chr9	11332	33515400	51	16635	1184	-0.275625803097668	0.0440145261235671	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr9	33515700	33527000	52	7	4	0.4877808913048	0.5822936214529421	48	0.493894146130415		0.6783969357654829	4		0.1170528372625549	6		F001
F088B	chr9	33527744	38809000	53	1933	109	-0.238955479019798	0.0063449877433083	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr9	38822150	64921745	54	6349	1556	0.113821624748214	0.0368772579313074	28	0.110542064182879	0.0296936753598155	0.271741950456549	3	1.0	0.31790815831072	3	1.0	F001
F088B	chr9	64937922	64948038	55	4	3	0.6763705509571079	0.581462394541203	55	0.6763705509571079		0.6783969357654829	4		0.520241751202789	6		F001
F088B	chr9	64962090	68389100	56	1072	128	0.0215240105508472	0.019404962370192	23	0.0080900215911678	0.0490545987535212	0.176702524386941	3	1.0	0.247925693724556	3	1.0	F001
F088B	chr9	68389450	96040800	57	11737	687	-0.266419298350593	0.0502233546412725	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr9	96045950	124452354	58	12424	839	0.0888547709071805	0.0766524829919799	27	0.110542064182879	0.0822985529943158	0.331770106069896	3	1.0	0.333285948511919	3	1.0	F001
F088B	chr9	124456077	138233150	59	3967	351	-0.250495361919651	0.0458436583320442	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr10	11500	38478300	60	15763	1208	-0.110616214382389	0.0025873239237514	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr10	38480632	42330774	61	2131	601	0.314322045752032	0.0737249265357718	37	0.316675126943956	0.0863005993218619	0.5417677606303429	3	1.0	0.320221710607466	4	2.0	F001
F088B	chr10	42335950	133786837	62	38303	2594	-0.114796404276991	-0.0024359601926082	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr11	102920	135075140	63	58031	3998	-0.252157701479556	0.0297384098494359	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr12	11850	7711550	64	3019	271	-0.100122583494431	0.0864355490534799	21	-0.1099394279063169	0.0764629649682241	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr12	7717294	7732275	65	32	8	0.4527080948752779	-0.0540792843615855	45	0.441251479207471		0.6783969357654829	3		0.192852752557798	6		F001
F088B	chr12	7733093	42081636	66	15412	1121	-0.119295644501225	0.0036122616977239	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr12	42083448	42086050	67	11	10	0.867899139142654	0.6564659040647429	59	0.8887553920899179		0.6783969357654829	5		0.707196742913575	4		F001
F088B	chr12	42086413	133253050	68	38155	2067	-0.12609973742721	-0.0058639863280029	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr13	16000600	17441300	69	2632	0	0.149195996283565	0.0	31	0.1522719550507069		0.6783969357654829	3		0.419606045499801	3		F001
F088B	chr13	17445450	114338500	70	44785	3028	0.7423393794544009	0.1574666932914949	56	0.742539449030109	0.156801463846936	0.400660878782376	6	2.0	0.532824235402938	5	2.0	F001
F088B	chr14	16023350	19956400	71	2330	486	0.116122325009231	0.0142632633207784	28	0.110542064182879	0.0296936753598155	0.271741950456549	3	1.0	0.31790815831072	3	1.0	F001
F088B	chr14	19961700	106859686	72	37429	2340	-0.265615989673261	0.0245235278850056	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr15	17000550	19814578	73	347	1	-0.0898961604049165	-0.0931032902798145	22	-0.1099394279063169		0.6783969357654829	2			2		F001
F088B	chr15	19815045	19815336	74	3	3	0.797796772962973	1.4000321375097702	57	0.742539449030109		0.6783969357654829	4		0.707196742913575	4		F001
F088B	chr15	19820518	19900007	75	36	9	-0.24706980950394	0.102260419248669	16	-0.252602358640083		0.6783969357654829	2			2		F001
F088B	chr15	19900371	22570950	76	2447	827	0.0486633755743777	0.0380198238831111	24	0.0543485272992287	0.0380198238831111	0.176702524386941	3	1.0	0.219617558967778	3	1.0	F001
F088B	chr15	22582050	41560245	77	8167	566	-0.4709988057223789	0.34065574868033	10	-0.4452522829338629	0.277094361070032	0.400660878782376	1	0.0	0.439018487895161	1	0.0	F001
F088B	chr15	41561300	41579155	78	14	0	0.3635358350121589	0.0	42	0.364251204523115		0.6783969357654829	3		0.405405948430465	4		F001
F088B	chr15	41591900	101883677	79	25237	1310	-0.4639198926510839	0.439443178526044	11	-0.4452522829338629	0.439443178526044	0.455758462764436	1	0.0	0.50659180627571	1	0.0	F001
F088B	chr15	101884950	101977000	80	195	36	0.181047634172158	0.021634191075568	30	0.1522719550507069	0.021634191075568	0.271741950456549	3	1.0	0.227819591293998	4	2.0	F001
F088B	chr16	10532	14497600	81	5005	489	0.375968831465572	0.32977193073178	40	0.364251204523115	0.32915446804058	0.798597524920162	3	1.0	0.707196742913575	3	1.0	F001
F088B	chr16	14498616	34456200	82	7856	1014	0.441184603196215	0.230323355698938	43	0.441251479207471	0.230323355698938	0.798597524920162	3	1.0	0.489894162769026	4	2.0	F001
F088B	chr16	34572350	34595900	83	39	2	1.34728351770874	0.6790341803262989	64	1.35609114778887		0.6783969357654829	7		0.694052313419925	7		F001
F088B	chr16	34596150	46785631	84	1488	79	0.49625359323643	0.389147805520651	46	0.493894146130415	0.389147805520651	0.4970161690108879	4	1.0	0.551447562631267	4	2.0	F001
F088B	chr16	46795318	90226854	85	17652	1236	0.35802555780633	0.328886805453515	40	0.364251204523115	0.32915446804058	0.798597524920162	3	1.0	0.707196742913575	3	1.0	F001
F088B	chr17	117200	1059700	86	285	52	-0.6994233560648349	0.9316927916124892	5	-0.7078030750292109	0.9316927916124892	0.6357461845034089	1	0.0	0.69144957129496	1	0.0	F001
F088B	chr17	1062236	1064889	87	9	6	-0.118875830590171	-0.0440633513796755	22	-0.1099394279063169		0.6783969357654829	2			2		F001
F088B	chr17	1068021	3049166	88	466	37	-0.7120239644838672	2.4187452186765097	6	-0.7078030750292109	2.4187452186765097	0.798597524920162	1	0.0	0.707196742913575	1	0.0	F001
F088B	chr17	3051900	3070544	89	13	3	-0.0698274801244889	-0.0225300266667546	22	-0.1099394279063169		0.6783969357654829	2			2		F001
F088B	chr17	3074250	21279250	90	6623	504	-0.7589425385677521	2.62319183245573	3	-0.7589425385677521	2.62319183245573	0.798597524920162	1	0.0	0.707196742913575	1	0.0	F001
F088B	chr17	21290581	22052174	91	1072	257	-0.242592946106174	0.115440929950895	15	-0.252602358640083	0.0311146359919488	0.176702524386941	1	0.0	0.192498300056971	1	0.0	F001
F088B	chr17	22052749	22116700	92	40	10	-0.760813069645918	0.102304033643229	4	-0.7589425385677521		0.6783969357654829	1	0.0	0.707196742913575	1	0.0	F001
F088B	chr17	22123650	23190550	93	510	72	-0.641550569440161	0.510251495359244	7	-0.634991378760671	0.557127458323125	0.5417677606303429	1	0.0	0.668842771273429	1	0.0	F001
F088B	chr17	23215200	24090100	94	16	0	0.4345071817859051	0.0	45	0.441251479207471		0.6783969357654829	3		0.192852752557798	6		F001
F088B	chr17	24149150	25143750	95	22	0	-0.390943895620431	0.0	14	-0.4452522829338629		0.6783969357654829	1	0.0	0.527499828047409	1	0.0	F001
F088B	chr17	25153750	46068811	96	7329	527	0.261847811868629	0.127090421112306	34	0.236869199698661	0.131050238302853	0.4970161690108879	3	1.0	0.599242582873199	3	1.0	F001
F088B	chr17	46070150	46635225	97	747	42	0.77693356627506	0.128081519401404	56	0.742539449030109	0.156801463846936	0.400660878782376	6	2.0	0.532824235402938	5	2.0	F001
F088B	chr17	46635900	83234450	98	13048	673	0.228046078821873	0.0777741578977026	32	0.236869199698661	0.0776612604828206	0.455758462764436	3	1.0	0.510295031267513	3	1.0	F001
F088B	chr18	12100	106693	99	38	8	-0.459187904949153	0.576926370549522	14	-0.4452522829338629		0.6783969357654829	1	0.0	0.527499828047409	1	0.0	F001
F088B	chr18	106999	112502	100	14	6	0.472568281926004	0.164162261611373	48	0.493894146130415		0.6783969357654829	4		0.1170528372625549	6		F001
F088B	chr18	124280	15136849	101	6455	514	-0.853374603111958	2.6507389548261697	1	-0.8671362516947259	2.76967599427853	0.798597524920162	1	0.0	0.707196742913575	1	0.0	F001
F088B	chr18	15138750	15170450	102	31	7	-0.62896009975191	-0.0910630322871605	8	-0.634991378760671		0.6783969357654829	1	0.0	0.702052087551676	1	0.0	F001
F088B	chr18	15172140	15175359	103	9	7	0.1049229835835339	0.162942213107462	29	0.110542064182879		0.6783969357654829	2		0.049124852400837	3		F001
F088B	chr18	15176600	21130600	104	1267	86	-0.634283984353773	0.616452289362727	7	-0.634991378760671	0.557127458323125	0.5417677606303429	1	0.0	0.668842771273429	1	0.0	F001
F088B	chr18	21135466	80258351	105	27523	1876	-0.8822874305584109	2.8165520305106497	1	-0.8671362516947259	2.76967599427853	0.798597524920162	1	0.0	0.707196742913575	1	0.0	F001
F088B	chr19	60800	24324803	106	6172	492	-0.0980462690572798	0.0221658349668176	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr19	24325750	27407163	107	713	483	0.333408485531076	0.0019936414549597	38	0.316675126943956	-0.0017953536555342	0.331770106069896	4	2.0	0.349655923480203	4	2.0	F001
F088B	chr19	27410701	37265158	108	3593	255	-0.1421125209337349	-0.0064019112342743	17	-0.155566436462031	0.0268610599820834	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr19	37266688	37303350	109	28	10	0.524812058041	0.0937247796543792	51	0.544801308160394		0.6783969357654829	4		0.494153097417478	5		F001
F088B	chr19	37307550	58588900	110	6537	568	-0.0999227565304348	0.0198336900791543	19	-0.1099394279063169	0.0008652297471188	1.0	2	1.0	1.0	2	1.0	F001
F088B	chr20	60600	20061700	111	9140	699	-0.8410260334686959	2.73703427731038	1	-0.8671362516947259	2.76967599427853	0.798597524920162	1	0.0	0.707196742913575	1	0.0	F001
F088B	chr20	20062239	22280350	112	1033	73	0.9909793717583	1.24308699056549	61	0.96766126222184	1.32895306404643	0.7216419768129451	5	1.0	0.707196742913575	5	1.0	F001
F088B	chr20	22282350	25460450	113	1429	130	0.328319278136746	0.345407349409904	36	0.316675126943956	0.33412011650573	0.7216419768129451	3	1.0	0.707196742913575	3	1.0	F001
F088B	chr20	25467675	26509700	114	466	116	0.9418615123396898	0.7474664398215071	60	0.96766126222184	0.818619665558837	0.6783969357654829	5	1.0	0.707196742913575	5	1.0	F001
F088B	chr20	26511850	26540150	115	20	0	-0.259244759071218	0.0	16	-0.252602358640083		0.6783969357654829	2			2		F001
F088B	chr20	26542100	26603100	116	24	0	1.59306956213238	0.0	67	1.59306956213238		0.6783969357654829	9		0.694052313419925	8		F001
F088B	chr20	26609150	28416050	117	154	0	0.345036119396334	0.0	42	0.364251204523115		0.6783969357654829	3		0.405405948430465	4		F001
F088B	chr20	28506800	28556100	118	70	0	1.83447264966373	0.0	68	1.83447264966373		0.6783969357654829	10		0.694052313419925	10		F001
F088B	chr20	28557700	31052900	119	3308	174	0.952313916527782	0.7689614342170631	60	0.96766126222184	0.818619665558837	0.6783969357654829	5	1.0	0.707196742913575	5	1.0	F001
F088B	chr20	31053050	31158350	120	111	0	1.50497251390729	0.0	66	1.50497251390729		0.6783969357654829	8		0.694052313419925	8		F001
F088B	chr20	31158450	31169650	121	32	0	2.1159586429346	0.0	70	2.1159586429346		0.6783969357654829	13		0.694052313419925	13		F001
F088B	chr20	31170050	31237250	122	91	8	1.36869667158388	1.68153488861301	64	1.35609114778887		0.6783969357654829	7		0.694052313419925	7		F001
F088B	chr20	31237460	36707000	123	1776	82	1.04668358952798	1.07363777225431	63	1.03297566738752	1.31833139008567	0.798597524920162	5	1.0	0.694052313419925	6	1.0	F001
F088B	chr20	36713613	38586803	124	668	32	1.4590486212081102	2.6513034962547297	65	1.43495468195643	2.3081900149088	0.946133150198242	6	1.0	0.694052313419925	8	1.0	F001
F088B	chr20	38588397	44250650	125	2554	167	0.963082471991898	1.36668063506203	61	0.96766126222184	1.32895306404643	0.7216419768129451	5	1.0	0.707196742913575	5	1.0	F001
F088B	chr20	44253950	48502287	126	1531	136	1.4246532601943502	1.99800157573348	65	1.43495468195643	2.3081900149088	0.946133150198242	6	1.0	0.694052313419925	7	1.0	F001
F088B	chr20	48505800	48528100	127	20	4	2.07495446888184	-0.0332393048305802	69	2.07495446888184		0.6783969357654829	12		0.694052313419925	12		F001
F088B	chr20	48531880	53132701	128	1608	125	1.02309724760679	1.4991556669759598	63	1.03297566738752	1.31833139008567	0.798597524920162	5	1.0	0.694052313419925	5	1.0	F001
F088B	chr20	53143984	57253070	129	1832	138	1.43387051219567	2.55026182976008	65	1.43495468195643	2.3081900149088	0.946133150198242	6	1.0	0.694052313419925	8	1.0	F001
F088B	chr20	57255500	59031000	130	618	34	1.02005155249263	1.3448805806398705	63	1.03297566738752	1.31833139008567	0.798597524920162	5	1.0	0.694052313419925	5	1.0	F001
F088B	chr20	59032606	59220350	131	92	1	0.981320309051209	1.42485169465987	62	0.96766126222184		0.6783969357654829	5		0.707196742913575	5		F001
F088B	chr20	59222750	60948050	132	857	43	0.299421510783456	0.273829570389158	36	0.316675126943956	0.33412011650573	0.7216419768129451	3	1.0	0.707196742913575	3	1.0	F001
F088B	chr20	60950900	64333252	133	1094	97	0.981847657321066	1.0369496643098102	60	0.96766126222184	0.818619665558837	0.6783969357654829	5	1.0	0.707196742913575	5	1.0	F001
F088B	chr21	5216950	7287600	134	497	0	0.285844060460256	0.0	39	0.316675126943956		0.6783969357654829	3		0.6031446564937221	3		F001
F088B	chr21	7288150	7292250	135	14	0	0.7202038944892941	0.0	57	0.742539449030109		0.6783969357654829	4		0.707196742913575	4		F001
F088B	chr21	7292750	8757753	136	634	51	0.736378237550715	0.1169714507461859	56	0.742539449030109	0.156801463846936	0.400660878782376	6	2.0	0.532824235402938	5	2.0	F001
F088B	chr21	8758029	10332658	137	2379	589	0.247543581815338	0.0840324831098308	33	0.236869199698661	0.0840324831098308	0.455758462764436	3	1.0	0.276177870682906	4	2.0	F001
F088B	chr21	10332949	13127450	138	2153	1291	0.587500585998205	0.186490934813142	52	0.587500585998205	0.186490934813142	0.331770106069896	6	2.0	0.707196742913575	6	2.0	F001
F088B	chr21	13129250	13178524	139	24	5	-0.5218447381197671	0.70257879183464	9	-0.5218447381197671		0.6783969357654829	1	0.0	0.482997021419459	1	0.0	F001
F088B	chr21	13179031	46697396	140	14958	1100	-0.113927930251518	2.7787607030728103	20	-0.1099394279063169	2.7787607030728103	0.6783969357654829	2	0.0	0.707196742913575	2	0.0	F001
F088B	chr22	10519400	16533950	141	4024	333	0.293915446965509	0.0897922984026506	37	0.316675126943956	0.0863005993218619	0.5417677606303429	3	1.0	0.320221710607466	4	2.0	F001
F088B	chr22	16535850	50798800	142	11315	914	-0.161275752981692	0.0359785641751608	17	-0.155566436462031	0.0268610599820834	1.0	2	1.0	1.0	2	1.0	F001
F088B	chrX	29250	9404278	143	3262	149	0.0485773659879555	0.21797927228788	25	0.0543485272992287	0.2367655861824699	0.176702524386941	3	0.0	0.23510775806537	3	0.0	F001
F088B	chrX	9404537	9416959	144	31	23	0.7207802727252479	0.1878866460022589	56	0.742539449030109	0.156801463846936	0.400660878782376	6	2.0	0.532824235402938	5	2.0	F001
F088B	chrX	9425027	48002800	145	15894	565	0.0565941573400979	0.25133179548037	25	0.0543485272992287	0.2367655861824699	0.176702524386941	3	0.0	0.23510775806537	3	0.0	F001
F088B	chrX	48005914	48144368	146	452	20	0.6325746355023679	0.314156003270411	53	0.6325746355023679	0.314156003270411	0.5417677606303429	4	1.0	0.6528894883244929	4	1.0	F001
F088B	chrX	48144550	62618234	147	4049	181	0.053976474947089	0.2092554210144439	25	0.0543485272992287	0.2367655861824699	0.176702524386941	3	0.0	0.23510775806537	3	0.0	F001
F088B	chrX	62620138	89197468	148	11279	315	-0.1581405902287049	0.7482760420321422	18	-0.155566436462031	0.7600069639311681	0.400660878782376	2	0.0	0.463451259617242	2	0.0	F001
F088B	chrX	89203246	89212850	149	16	12	0.400621727183915	-0.0095205315631945	42	0.364251204523115		0.6783969357654829	3		0.405405948430465	4		F001
F088B	chrX	89213850	115716100	150	11248	439	-0.150647627832053	0.7358207371116892	18	-0.155566436462031	0.7600069639311681	0.400660878782376	2	0.0	0.463451259617242	2	0.0	F001
F088B	chrX	115719400	115889352	151	40	5	0.62152688712886	0.107130437571887	54	0.6325746355023679		0.6783969357654829	4		0.47520199770739	5		F001
F088B	chrX	115889550	155700569	152	16890	742	-0.152003039215045	0.779334884174438	18	-0.155566436462031	0.7600069639311681	0.400660878782376	2	0.0	0.463451259617242	2	0.0	F001
F-84	chr1	15700	16503850	1	5025	487	-0.0877956566299302	0.0643127996561576	2	-0.0926055574632077	0.006186058490542	1.0	2	1.0	1.0	2	1.0	F001
F-84	chr1	16506772	16874800	2	508	197	0.378526036707294	0.0372087536639259	12	0.371959186767023	0.0960224714196358	0.5749181347853171	3	1.0	0.357746305529101	4	2.0	F001
F-84	chr1	16880150	120010300	3	43520	2624	-0.0968125926835493	-0.0069714239272189	2	-0.0926055574632077	0.006186058490542	1.0	2	1.0	1.0	2	1.0	F001
F-84	chr1	120014350	146515100	4	4897	80	0.167817756790225	0.1574216112810759	7	0.141605472856132	0.0319093435875206	0.280073532870263	3	1.0	0.344034085366629	3	1.0	F001
F-84	chr1	146534950	248945697	5	42840	2715	-0.0896008005025922	0.0016527283544639	2	-0.0926055574632077	0.006186058490542	1.0	2	1.0	1.0	2	1.0	F001
